0	272
1	272
2	272
3	272
4	272
5	271
6	271
7	271
8	271
9	271
10	270
11	270
12	271
13	271
14	272
15	273
16	275
17	276
18	278
19	279
20	281
21	283
22	285
23	287
24	290
25	292
26	294
27	297
28	299
29	301
30	303
31	305
32	307
33	308
34	310
35	311
36	312
37	313
38	314
39	315
40	316
41	316
42	317
43	317
44	318
45	318
46	318
47	318
48	318
49	318
50	318
51	318
52	318
53	318
54	318
55	317
56	317
57	317
58	316
59	316
60	316
61	315
62	315
63	315
64	314
65	314
66	313
67	313
68	312
69	312
70	311
71	311
72	310
73	310
74	309
75	309
76	309
77	310
78	310
79	311
80	312
81	313
82	314
83	316
84	317
85	319
86	321
87	323
88	325
89	327
90	329
91	331
92	332
93	334
94	336
95	338
96	339
97	340
98	342
99	343
100	344
101	344
102	345
103	346
104	346
105	346
106	347
107	347
108	347
109	347
110	347
111	347
112	347
113	347
114	346
115	346
116	346
117	345
118	345
119	344
120	344
121	344
122	343
123	343
124	342
125	341
126	341
127	340
128	340
129	339
130	338
131	338
132	337
133	336
134	336
135	335
136	335
137	334
138	333
139	333
140	333
141	333
142	334
143	334
144	335
145	336
146	337
147	338
148	340
149	341
150	343
151	345
152	346
153	348
154	350
155	352
156	354
157	355
158	357
159	358
160	360
161	361
162	362
163	363
164	363
165	364
166	364
167	365
168	365
169	365
170	366
171	366
172	366
173	366
174	365
175	365
176	365
177	365
178	364
179	364
180	363
181	363
182	363
183	362
184	361
185	361
186	360
187	360
188	359
189	358
190	358
191	357
192	356
193	356
194	355
195	354
196	353
197	353
198	352
199	351
200	351
201	350
202	349
203	349
204	349
205	349
206	349
207	350
208	351
209	352
210	353
211	354
212	355
213	357
214	358
215	360
216	362
217	363
218	365
219	367
220	368
221	370
222	371
223	373
224	374
225	375
226	376
227	377
228	378
229	378
230	379
231	379
232	379
233	379
234	379
235	379
236	379
237	379
238	379
239	379
240	378
241	378
242	378
243	377
244	377
245	376
246	376
247	375
248	374
249	374
250	373
251	372
252	372
253	371
254	370
255	370
256	369
257	368
258	367
259	367
260	366
261	365
262	364
263	364
264	363
265	362
266	361
267	361
268	361
269	361
270	362
271	362
272	363
273	364
274	365
275	366
276	368
277	369
278	371
279	372
280	374
281	376
282	378
283	379
284	381
285	382
286	384
287	385
288	386
289	387
290	388
291	389
292	390
293	390
294	390
295	391
296	391
297	391
298	391
299	391
300	391
301	391
302	390
303	390
304	390
305	389
306	389
307	388
308	388
309	387
310	387
311	386
312	386
313	385
314	384
315	383
316	383
317	382
318	381
319	380
320	380
321	379
322	378
323	377
324	377
325	376
326	375
327	374
328	373
329	373
330	372
331	372
332	372
333	372
334	372
335	373
336	374
337	375
338	376
339	377
340	378
341	380
342	382
343	383
344	385
345	387
346	389
347	390
348	392
349	393
350	395
351	396
352	397
353	398
354	399
355	400
356	401
357	401
358	401
359	402
360	402
361	402
362	402
363	402
364	402
365	402
366	401
367	401
368	401
369	400
370	400
371	399
372	399
373	398
374	397
375	397
376	396
377	395
378	395
379	394
380	393
381	393
382	392
383	391
384	390
385	389
386	389
387	388
388	387
389	386
390	385
391	384
392	384
393	383
394	382
395	382
396	382
397	382
398	382
399	383
400	384
401	385
402	386
403	387
404	389
405	390
406	392
407	394
408	396
409	398
410	399
411	401
412	403
413	404
414	406
415	407
416	408
417	409
418	410
419	411
420	412
421	412
422	412
423	413
424	413
425	413
426	413
427	413
428	413
429	413
430	412
431	412
432	412
433	411
434	411
435	410
436	409
437	409
438	408
439	408
440	407
441	406
442	405
443	405
444	404
445	403
446	402
447	401
448	401
449	400
450	399
451	398
452	397
453	396
454	395
455	395
456	394
457	393
458	392
459	392
460	392
461	392
462	393
463	394
464	394
465	396
466	397
467	398
468	400
469	401
470	403
471	405
472	407
473	408
474	410
475	412
476	414
477	415
478	417
479	418
480	419
481	420
482	421
483	422
484	423
485	423
486	424
487	424
488	424
489	424
490	424
491	424
492	424
493	424
494	423
495	423
496	423
497	422
498	422
499	421
500	420
501	420
502	419
503	418
504	418
505	417
506	416
507	415
508	415
509	414
510	413
511	412
512	411
513	410
514	409
515	409
516	408
517	407
518	406
519	405
520	404
521	403
522	403
523	402
524	402
525	403
526	403
527	404
528	405
529	406
530	407
531	409
532	410
533	412
534	414
535	416
536	417
537	419
538	421
539	423
540	425
541	426
542	428
543	429
544	430
545	431
546	432
547	433
548	434
549	434
550	435
551	435
552	435
553	435
554	435
555	435
556	435
557	435
558	434
559	434
560	433
561	433
562	432
563	432
564	431
565	431
566	430
567	429
568	428
569	428
570	427
571	426
572	425
573	424
574	423
575	423
576	422
577	421
578	420
579	419
580	418
581	417
582	416
583	415
584	414
585	413
586	413
587	413
588	413
589	413
590	414
591	414
592	415
593	416
594	418
595	419
596	421
597	423
598	424
599	426
600	428
601	430
602	432
603	434
604	436
605	437
606	439
607	440
608	441
609	442
610	443
611	444
612	445
613	445
614	445
615	446
616	446
617	446
618	446
619	446
620	446
621	445
622	445
623	445
624	444
625	444
626	443
627	443
628	442
629	441
630	440
631	440
632	439
633	438
634	437
635	436
636	436
637	435
638	434
639	433
640	432
641	431
642	430
643	429
644	428
645	427
646	426
647	425
648	424
649	423
650	423
651	423
652	423
653	423
654	424
655	425
656	426
657	427
658	428
659	430
660	431
661	433
662	435
663	437
664	439
665	441
666	443
667	445
668	446
669	448
670	450
671	451
672	452
673	453
674	454
675	455
676	455
677	456
678	456
679	456
680	457
681	457
682	457
683	456
684	456
685	456
686	456
687	455
688	455
689	454
690	454
691	453
692	452
693	452
694	451
695	450
696	449
697	449
698	448
699	447
700	446
701	445
702	444
703	443
704	442
705	441
706	440
707	439
708	438
709	437
710	436
711	435
712	434
713	433
714	433
715	433
716	433
717	433
718	434
719	435
720	436
721	437
722	438
723	440
724	441
725	443
726	445
727	447
728	449
729	451
730	453
731	455
732	457
733	458
734	460
735	461
736	462
737	463
738	464
739	465
740	465
741	466
742	466
743	466
744	467
745	467
746	466
747	466
748	466
749	466
750	465
751	465
752	464
753	464
754	463
755	462
756	462
757	461
758	460
759	459
760	459
761	458
762	457
763	456
764	455
765	454
766	453
767	452
768	451
769	450
770	449
771	448
772	447
773	446
774	445
775	444
776	443
777	442
778	442
779	441
780	442
781	442
782	443
783	444
784	445
785	446
786	447
787	449
788	451
789	453
790	455
791	457
792	459
793	461
794	463
795	464
796	466
797	468
798	469
799	471
800	472
801	473
802	474
803	474
804	475
805	475
806	476
807	476
808	476
809	476
810	476
811	475
812	475
813	475
814	474
815	474
816	473
817	473
818	472
819	471
820	471
821	470
822	469
823	468
824	467
825	466
826	465
827	464
828	463
829	462
830	461
831	460
832	459
833	458
834	457
835	456
836	455
837	454
838	453
839	452
840	451
841	450
842	450
843	450
844	450
845	450
846	451
847	452
848	453
849	454
850	456
851	457
852	459
853	461
854	463
855	465
856	467
857	469
858	471
859	473
860	475
861	476
862	478
863	479
864	480
865	481
866	482
867	482
868	483
869	483
870	484
871	484
872	484
873	484
874	484
875	483
876	483
877	483
878	482
879	482
880	481
881	480
882	480
883	479
884	478
885	477
886	477
887	476
888	475
889	474
890	473
891	472
892	471
893	470
894	469
895	468
896	467
897	465
898	464
899	463
900	462
901	461
902	460
903	459
904	458
905	457
906	457
907	456
908	457
909	457
910	458
911	459
912	460
913	461
914	463
915	464
916	466
917	468
918	470
919	472
920	474
921	476
922	478
923	480
924	481
925	483
926	484
927	486
928	487
929	488
930	488
931	489
932	490
933	490
934	490
935	490
936	490
937	490
938	490
939	490
940	489
941	489
942	489
943	488
944	487
945	487
946	486
947	485
948	484
949	484
950	483
951	482
952	481
953	480
954	479
955	478
956	477
957	476
958	475
959	474
960	472
961	471
962	470
963	469
964	468
965	467
966	466
967	464
968	463
969	463
970	462
971	462
972	462
973	463
974	464
975	465
976	466
977	467
978	469
979	470
980	472
981	474
982	476
983	478
984	480
985	482
986	484
987	486
988	487
989	489
990	490
991	491
992	493
993	493
994	494
995	495
996	495
997	496
998	496
999	496
1000	496
1001	496
1002	496
1003	495
1004	495
1005	494
1006	494
1007	493
1008	493
1009	492
1010	491
1011	490
1012	490
1013	489
1014	488
1015	487
1016	486
1017	485
1018	484
1019	483
1020	482
1021	481
1022	479
1023	478
1024	477
1025	476
1026	475
1027	474
1028	473
