0.00	1345831
0.48	11
0.95	898459
1.43	5328
1.90	236996
2.38	30737
2.86	15663
3.33	53702
3.81	7750
4.28	56549
4.76	2703
5.24	44641
5.71	2926
6.19	24101
6.66	3392
7.14	4056
7.62	4238
8.09	2882
8.57	5633
9.04	1737
9.52	3312
9.99	4113
10.47	735
10.95	2571
11.42	615
11.90	2032
12.37	1158
12.85	1678
13.33	843
13.80	1198
14.28	700
14.75	736
15.23	698
15.71	217
16.18	311
16.66	17
17.13	201
17.61	225
18.09	274
18.56	419
19.04	99
19.51	288
19.99	85
20.47	42
20.94	194
21.42	111
21.89	142
22.37	136
22.85	76
23.32	82
23.80	118
24.27	38
24.75	141
25.23	101
25.70	12
26.18	148
26.65	123
27.13	61
27.61	118
28.08	36
28.56	39
29.03	61
29.51	5
29.98	24
30.46	41
30.94	22
31.41	92
31.89	46
32.36	138
32.84	71
33.32	163
33.79	75
34.27	95
34.74	32
35.22	51
35.70	9
36.17	107
36.65	19
37.12	34
37.60	24
38.08	21
38.55	41
39.03	11
39.50	57
39.98	2
40.46	72
40.93	8
41.41	86
41.88	19
42.36	66
42.84	6
43.31	26
43.79	28
44.26	16
44.74	20
45.22	8
45.69	21
46.17	27
46.64	25
47.12	70
47.60	10
48.07	83
48.55	6
49.02	24
49.50	97
49.97	79
50.45	131
50.93	102
51.40	49
51.88	23
52.35	28
52.83	20
53.31	20
53.78	0
54.26	45
54.73	14
55.21	88
55.69	16
56.16	75
56.64	14
57.11	49
57.59	6
58.07	31
58.54	5
59.02	21
59.49	19
59.97	29
60.45	32
60.92	56
61.40	31
61.87	96
62.35	17
62.83	86
63.30	9
63.78	10
64.25	45
64.73	71
65.21	72
65.68	28
66.16	30
66.63	5
67.11	10
67.59	12
68.06	0
68.54	17
69.01	30
69.49	9
69.96	46
70.44	21
70.92	33
71.39	7
71.87	23
72.34	18
72.82	57
73.30	54
73.77	97
74.25	51
74.72	90
75.20	15
75.68	72
76.15	13
76.63	75
77.10	16
77.58	58
78.06	66
78.53	2
79.01	181
79.48	50
79.96	229
80.44	37
80.91	198
81.39	6
81.86	109
82.34	9
82.82	40
83.29	28
83.77	27
84.24	30
84.72	22
85.20	28
85.67	5
86.15	25
86.62	19
87.10	0
87.58	24
88.05	40
88.53	7
89.00	92
89.48	53
89.95	123
90.43	81
90.91	94
91.38	62
91.86	0
92.33	0
92.81	184
93.29	30
93.76	308
94.24	12
94.71	189
95.19	10
95.67	15
96.14	26
96.62	10
97.09	11
97.57	34
98.05	7
98.52	75
99.00	17
99.47	99
99.95	35
100.43	93
100.90	24
101.38	90
101.85	5
102.33	63
102.81	45
103.28	39
103.76	117
104.23	131
104.71	179
105.19	54
105.66	215
106.14	200
106.61	42
107.09	433
107.57	106
108.04	588
108.52	264
108.99	711
109.47	726
109.94	676
110.42	501
110.90	456
111.37	33
111.85	302
112.32	146
112.80	406
113.28	462
113.75	877
114.23	1834
114.70	479
115.18	1135
115.66	531
116.13	11041
116.61	4771
117.08	23754
117.56	6983
118.04	32121
118.51	10015
118.99	30628
119.46	19864
119.94	24166
120.42	8042
120.89	46851
121.37	81038
121.84	91508
122.32	174202
122.80	75109
123.27	135478
123.75	5446
124.22	40239
124.70	30539
125.18	11443
125.65	28118
126.13	19420
126.60	20859
127.08	19603
127.56	13776
128.03	11404
128.51	4903
128.98	3116
129.46	573
129.93	620
130.41	47
130.89	781
131.36	712
131.84	105
132.31	83
132.79	211
133.27	252
133.74	355
134.22	114
134.69	801
135.17	108
135.65	1035
136.12	308
136.60	1091
137.07	52
137.55	728
138.03	208
138.50	60
138.98	0
139.45	248
139.93	241
140.41	137
140.88	192
141.36	75
141.83	32
142.31	64
142.79	76
143.26	6
143.74	88
144.21	35
144.69	60
145.17	2
